,FR_LH_Maha,FR_RH_Maha,RR_LH_Maha,RR_RH_Maha,Cabin_Maha
1999,3.03510572833198,5.500883432594481,12.56416845928313,30.51172682442119,2.680369315844375
2249,3.0202967488649626,4.444809025487367,18.707857699632896,43.708947919643755,2.882783219946313
2499,3.97194556398035,1.6863273558813676,42.948362653364796,10.316348593828327,3.73136765106482
2749,5.182290771364617,2.985793118089469,7.341218645337793,9.088956087624531,4.20212526653636
2999,6.648705366746013,3.4488254444346205,7.530640746146232,8.594516531861993,3.7899464406773244
3249,7.2987866927847636,4.144554515954819,6.8577054051801145,8.00853807083209,3.9540239688867396
3499,8.282704629843089,3.703433471389136,6.40160005720544,7.530964329115415,3.0329701682174104
3749,8.104664180227365,4.143165755331926,6.187480112598209,7.864070575892787,3.5327458863599714
3999,7.881325126386991,4.465893265673378,7.546057949591964,9.225944154153977,3.54537024578509
4249,7.7972841746701675,4.441055250691923,5.430037079148704,7.640517338054976,3.0395973506831493
4499,8.146528933583717,4.193635959737673,5.223340553362969,11.95150876110679,2.8159871772258196
4749,8.202832783434342,4.212752881960145,5.352043625780221,10.973299250703171,2.526910265297527
4999,8.568623709721416,3.4728002612951845,5.715612080254491,9.853243131443069,2.1995663609898988
5249,8.883685306578274,2.938532242812687,5.447712232265125,9.072820609315634,2.324402143292492
5499,9.293698980633263,2.6061998272091915,5.32847231374205,9.432380914565716,2.2938478825128557
5749,9.677516655463243,2.5034964556800094,5.524860169930582,9.883147876535626,2.112118500533849
5999,11.500116254177668,1.0699735374493435,4.5037090438627265,9.181733905776811,14.145558603486112
6249,10.955221959329393,1.4631712368201621,4.614102834531823,13.700223388154624,14.296917161188839
6499,9.904397721520517,1.0884052961922914,4.700834035276191,8.846983297545265,13.574050204923056
6749,7.998300186259943,5.284452905771448,4.362526312472466,8.889581247347865,9.477504793374974
6999,7.385348697195199,4.154467108913459,7.625341334846134,25.79236320653543,9.42492762518774
7249,6.430612367287801,4.242985730419079,5.546690874811822,20.358586104862667,8.92422580377127
7499,5.799085638579186,3.6808832570067413,7.010884701199165,22.815552970599068,6.333195321439188
7749,5.304115328345013,4.488400234979745,4.096937466391959,15.09845475945471,6.178826079969126
7999,1.3892540276244736,3.379220832086719,4.103059512395487,9.154742010997248,3.9624501020064837
8249,1.5593777100255046,2.6458112853680946,3.085343651248278,6.343613660150718,4.235257633610281
8499,1.3819330208787306,2.441130366754758,3.0518735280432843,5.523483184055328,4.760390496752135
8749,1.063069656979768,3.964056629011348,3.597715467275543,5.764837990637447,4.420842801491453
8999,2.3359123122211027,2.0946024869163615,4.610056002661818,7.066670246452049,6.295316394182824
9249,2.7226004553915923,1.5082224288014063,3.608953644289877,6.4238793114052655,7.974727204173844
9499,2.480504366960832,1.7502759111056998,3.3333262161848407,6.054188419121133,7.294369312016533
9749,2.4531548548005664,2.3978276738465993,3.0133803824022287,6.903095779401813,7.0679613048013
9999,8.279341107981189,71.70149912334082,3.173450407428049,8.082810662030653,5.271029764196162
10249,8.598311904937184,61.425653114753125,3.7326892138775314,6.366988842629449,5.199821441913967
10499,8.49741277691042,48.13933368829877,3.6513437144657788,6.521438841173996,5.6754106412839604
10749,8.423828191220293,53.47040993714718,3.7883562834644224,7.338509821183812,8.256955284075563
10999,8.377250614040147,49.32045775830538,4.126371037101981,7.487257221872078,6.894626688249545
11249,7.4554597854311195,86.11252251901257,4.326080739998628,6.819526032717997,13.296924246927393
11499,8.254580056645132,53.123939611360754,4.258189249143881,6.978337314065402,5.9005194625443735
11749,9.776618200851857,51.01801860775977,4.4238238183743315,7.110659318036495,4.256017557366559
11999,3.213752322942315,2.8952483085215728,4.567710553997499,6.950526830010005,7.355321681225755
12249,6.767284599312966,2.14608217301134,4.124373499189747,4.791802919369578,6.185152981240989
12499,9.810507530400516,2.000304068617574,4.009982363205544,4.751182385094216,3.55501714752528
12749,9.772743701535816,1.9449260602898093,3.625707035230886,4.955315949747417,3.588891058880149
12999,7.523238376936944,2.279627182100673,3.1007059083325066,4.585603851398599,4.385179874856561
13249,3.876316811796794,3.8253186495023663,3.068946502121826,4.404160218276615,5.843357394802887
13499,4.369834816530767,4.282605727500445,3.043874987043938,4.4933323762121455,5.3364028775544154
13749,4.6584106272815475,3.935008697161247,3.346268107730745,4.460816398704633,3.7951178880307106
13999,3.1120921697734105,3.200933261138319,3.030121426526652,3.7828755657466524,4.886769657671543
14249,1.3585357473768356,1.6440357185512222,5.095259740706458,3.444398735152276,2.6626236684813076
14499,1.5487374922407424,1.7275564745270497,2.9438208502703884,3.4183035546344875,2.6919193677362654
14749,2.8202885672672555,1.0424730860034954,3.0353027095614435,3.659631149402259,2.035901419965427
14999,2.432722837311948,0.9495866352772238,2.992386667864059,3.4462754409803367,2.61300572358319
15249,2.1120500476662167,0.7560261270918877,3.127709594528368,3.3900898788267724,2.5106390664908376
15499,1.8646496969358137,1.9575313175055324,3.826362513139642,5.444829927260651,4.619859609123618
15749,1.8260582484498729,6.269223864942186,3.36947855287232,3.675699529784018,6.6159322048842295
15999,1.9480971588632212,6.337369108495103,3.6077869265953417,4.2110250874435,4.608373331994314
16249,2.4808423292480097,6.966025618123399,4.514492927622737,5.822078586495716,4.1015360703132915
16499,2.564270427655484,6.532348600711948,3.2682299787178173,10.634331970195369,3.527172588866264
16749,2.0915321575586088,5.64711489193398,6.113221842803311,19.719229501764335,3.279113420191408
16999,2.6068189364085614,4.699680841612582,7.644848906630313,20.38550872149733,3.020190068857232
17249,2.6830527569603975,4.768765197407929,10.733952594183728,22.86673660318775,3.6694852623137737
17499,3.091387592601364,1.1529446669906998,16.40936406004286,16.6192736962474,6.450845799725813
17749,4.309707195609378,4.399683711238811,30.215807165105875,7.45055692987527,2.7192426311399878
17999,5.286514003176141,4.228138696213492,30.75533197791406,7.549557766520601,3.206772607723155
18249,6.253211440575186,4.377058897269576,27.835010316088372,7.41364474992246,3.3683155643351506
18499,6.281785153252668,4.074043607252921,10.1120013943762,6.8722247510150964,3.7858115812020237
18749,6.2809934649740695,4.230190207763868,9.736313799985858,6.488077675499594,3.967957180649487
18999,6.083454183309816,4.092712895256551,7.729562949026492,6.978745815771374,4.061831044133933
19249,5.876673338564713,3.885353562317855,5.519890988685697,6.524653893497601,4.689937303741242
19499,5.754858042339555,3.4508113716993667,5.210494861796249,6.671204683206692,4.806062771316691
19749,5.7440464976796894,3.4270211170501694,5.1257361649303155,6.4048383854117095,4.7968130643597355
19999,5.757969542658694,3.0895199887529383,4.968942536953003,5.914621006813792,4.13100122557787
20249,5.551224543429903,2.6446226277039466,4.290854803298445,5.9010360592237125,3.953717753613742
20499,5.916483583517883,2.503444673283103,4.456385018481113,5.908513511938824,3.437590215143916
20749,6.774199713364389,2.3463496297755237,4.509286778358218,6.290869733814516,3.038361867301373
20999,6.7748613891841,4.6927934149715735,4.278679156815667,6.093197408585062,1.6237900062263104
21249,5.96547581592266,5.105546238020798,4.804362401610927,6.9788649194882195,2.2307825956540093
21499,5.162545471463393,4.948287202102222,4.782639910157382,6.8954297809891365,2.2580836298607863
21749,4.589160133905279,5.016922166000764,4.609907885256468,6.834992619909407,2.6710707208605577
21999,3.877165727245961,4.634528594847596,65.78544121129984,22.78124491519727,4.771945632450697
22249,3.5398450572748934,4.784803848970872,29.658509732758635,9.039761054519406,3.2202482395568546
22499,3.0714537714589114,3.4754315553709447,23.8294254465007,7.246699876635194,2.9360674564030864
22749,3.4453237465093425,4.2850963643572,23.413196931468203,6.844280640962378,1.8792277007762244
22999,1.5563983985984038,1.9449353406447016,18.3621802713735,5.164076747790019,1.7827061805454985
23249,2.8999092814496654,5.003466298464063,16.027960175637315,4.130557647295798,3.1508366606395546
23499,2.719995509908694,7.293338699879739,16.169316247835848,4.249173595092072,5.415340214625909
23749,3.424616147363179,8.871941440849785,16.32610179904565,4.507217508685471,7.421637544489103
23999,4.858486716297759,7.103302393005645,8.385068319998673,3.6577634745801126,5.918412159127077
24249,4.362590320168653,4.1598398998835115,3.3531087299029756,6.808171578995035,6.280937004199825
24499,3.6267183213220218,4.184490603383264,3.1770565241459456,6.850345166645187,6.301850006855418
24749,2.873216184265237,1.9166087100488793,3.2423846432299213,6.955797207016303,6.1875022664550245
24999,2.5148113685185463,1.7134293980225177,5.021465445789735,8.40167222071193,5.751740695582429
25249,78.50256838474193,6.07410626094684,4.910618823018673,4.859412636522694,13.177919045369048
25499,67.6533949654368,8.175549491390768,5.9942054160533935,5.437498123119138,9.58860486502622
25749,60.779790757812286,10.262596397888316,5.21569771312203,5.638182965524108,10.792942629815903
25999,61.191700171784554,9.980202225751201,4.927428519208049,6.321508298500967,9.45643455618103
26249,63.39955473939088,12.668605736642453,4.090236424995313,7.854981732373874,10.941766684658273
26499,64.02354465504938,8.644684276080508,3.932399255859289,7.2749741238818,7.847121643562473
26749,66.9540939129423,6.253849899079609,3.7947578156221207,5.34854799973828,4.814485095078877
26999,79.41063270624828,9.589951104006325,4.633477287679165,4.877884663111161,9.839855962916925
27249,2.299146735452955,2.841442984066677,4.427522157484109,4.367513006638945,3.16645738729955
27499,2.6483222389565384,5.777132130997069,4.473838810817949,3.606671527836627,5.695458628104093
27749,4.050197078590239,4.652833693727157,5.6213960625867445,3.5443205872118297,7.13060907423062
27999,3.3077626932076427,3.68543030133586,6.051441816115348,3.19514098314098,8.19139473054907
28249,2.3042038033349086,2.622664572427106,5.231178659958744,2.7573864083596433,9.021797160156911
28499,1.9759807230885735,2.364126685237991,4.311336315705576,2.7339150944762585,9.342065548070758
28749,2.4072617939856915,2.0305006133083854,4.940061304744294,3.5424866753500006,7.182417398358062
28999,3.185065621455895,2.3502769937139436,3.3151696964967012,3.412618799182502,6.369561388180329
29249,2.004300387812022,2.3120173090147134,2.83498071529834,3.7003131033594494,4.448993025515559
29499,1.641655016407135,2.641757691639794,2.9396778547384663,3.705601454869006,3.4283474157233766
29749,2.6416331273639666,2.880837082999311,2.8788635947402557,2.973796456521965,3.8704869880947115
29999,2.371489014668583,3.461165310846503,3.0962758920040168,2.9098135933641753,2.977648771402581
30249,2.8030754967620863,3.3322076164354693,2.5771937202469655,2.8752135581527383,2.4095967162598284
30499,2.843224749572935,1.420488093578293,2.47717298201927,3.249119441068247,1.4040811442959042
30749,2.782280231720154,4.5666311415207055,2.666958903799497,7.986994496173932,5.42531800512413
30999,3.3578808194838135,5.341862082185443,2.1229396696896883,6.2704405138203425,4.673371775502013
31249,2.8980622862791368,5.645273056164203,1.218826582779726,5.963053039665162,2.5933180130466287
31499,2.8687733515931084,5.379373631630507,0.7374894431035339,4.598474069683362,2.434305952616317
31749,1.7571051795672978,3.885841734093856,0.8345483939036533,4.43647759426052,1.6533337670755452
31999,1.6248251429764602,3.259239995831546,1.6487857007102429,3.9538070559913256,1.5211615407062364
32249,1.7309043734869538,3.103890777956289,3.12403580729624,3.704249628773882,1.7220208870048264
32499,1.3337169955936137,2.562085333153342,3.55796139509984,3.8477880917271876,3.687764285410415
32749,1.749187685847459,1.7467928381103992,1.3213813348150052,3.23218237476204,4.121817814493207
32999,2.3272211670901024,3.206028643618668,2.2106645918356986,3.2688468552080288,4.420950550314363
33249,2.3218718689902063,3.3866921100177683,2.2018377559700193,3.269653482182176,4.3501883907523915
33499,2.2868061152304247,3.7525472396037096,2.685777240106931,3.2784726492814706,4.643834119936457
33749,2.48621767073616,3.549192778626236,2.5601887548857687,3.2516998548345892,4.6438574022504575
33999,2.3629035918765204,4.0052790477316185,2.718454030495304,3.2873238918525627,4.889527036160451
34249,2.1573025416901737,3.9408660723168025,2.6056368805787153,3.2707324283679036,4.86925706848773
34499,2.689781970902991,3.105933166174011,2.4744907600987744,3.1740822777159616,3.688960189219801
34749,2.2126026663924447,2.960277635140278,2.443365011463159,3.1620999496786815,3.664639291522565
34999,2.2519186482866234,2.7753911951796093,2.3923539692628903,3.119829110161971,3.434423075083607
35249,2.6261920881081267,2.677636195858765,2.44825214622355,3.1187895076617917,3.1999745491177887
35499,2.6298793883244764,3.081561680951622,2.4116507965508247,3.104398622110482,3.230375926566188
35749,2.7686551249747366,1.8221409339586605,3.2030845698949593,3.128444883558376,2.5083241884893592
35999,2.7757261390763524,1.2492504567267717,2.997326965764665,3.1194051962392924,2.509353123152235
36249,32.89704068044303,5.63547931384628,3.103744625570359,3.3742541241197963,2.160200321477352
36499,33.271105558894824,5.156041147567051,2.87949069416693,3.484041123692595,2.000052059257568
36749,32.30539139635189,5.173177389332135,2.74097330001231,3.5562597252115484,1.8636466156827793
36999,29.631742231090335,2.979653529285611,2.1022202824568117,1.9706108922514893,10.101776215038178
37249,29.608085090899003,3.356568779942032,15.651410869336333,6.469718927469142,11.261961714085995
37499,26.85085162952679,3.3478862656714448,13.731293552666802,3.836614674714925,11.084362287775868
37749,23.041355094536147,3.8487289657032693,13.92643409679523,4.4699636657298605,8.486298692059917
37999,20.84857326736562,1.6043242381596357,13.77981667776073,2.9024709387133543,7.274282066606753
38249,1.2862655392273237,3.9049478688887107,13.821303675360136,1.970141108262285,8.179034415372806
38499,1.2016234672091959,3.528344889190847,14.949238066369745,1.7414325482199409,10.402900351285084
38749,0.5871807754147139,2.377495848756076,14.410085441832228,2.050129605027641,11.642710471075972
38999,0.802176229797932,2.939983499597474,13.762857744955582,2.1009106610044115,10.09026307480933
39249,2.7095772318119655,1.9618383259217158,1.1226066530516257,1.35319002326523,6.116037638433647
39499,3.0257080837761845,1.8459290045799128,1.4021640132634083,1.6591355422627427,7.160893140870078
39749,1.838570298340962,2.1283529270520702,1.5396836896303836,1.8432180530651987,7.319681086844889
39999,2.0686093947824156,1.0048801748972442,1.8773454099315492,1.7932216156854408,9.212743250151835
40249,9.65726324372962,21.12110124476649,2.7502204346792047,2.257815662772898,14.18824758592046
40499,10.114805375591027,23.819269215265955,2.264806210434321,2.2288873416139174,12.054315297540134
40749,10.485181972187734,21.324563328777803,2.8409237657471604,2.3459898483871133,9.307853139577093
40999,11.021657039876766,32.38309764511021,2.467973512471841,2.2957771583673425,8.651625627117285
41249,11.106370869292006,27.93963559896757,2.8333113741010645,2.488231304402407,6.506663963004072
41499,12.245525819504026,41.56458601001209,2.696592023442225,2.2712677722816736,7.600934352309608
41749,11.760159913613784,28.372699462663167,1.8371045068907084,1.8271679455832575,5.2019746725012554
41999,11.355177235096285,22.980312440673835,1.8924868830389658,2.2215540976374477,3.858765224111788
42249,2.193117997479103,5.718096085326247,1.2777414210424167,2.7282312487161726,4.413655102284563
42499,2.9997930231482455,7.657754349109946,1.4172512091942264,2.617353114459418,4.187772617743606
42749,4.317186311587029,2.7549640061798066,1.3897602529477684,2.447253503883759,6.1463330057089784
42999,4.1073861314396884,2.183042803438984,1.8776272469536022,2.301607433021723,9.053464246321322
43249,3.380954026746205,1.655584068641872,1.7787807693061697,1.8735312776301178,7.358482980421445
43499,1.8480998297766025,1.5889288957395695,2.3406853407362416,1.4714196542521207,6.908034199565992
43749,1.9276227975396614,1.6372273680181764,2.844817085305559,1.6453308065898422,7.981530140954448
43999,2.366318042241582,1.888737324647576,2.524998964370762,1.9198998657047641,7.789300482359801
44249,1.8746860770726155,1.9640347581139506,1.435207250055852,3.433676642240848,5.677226914865382
44499,2.757964323803437,2.087931736977436,1.7785207850939262,3.547100277661435,5.584490815000935
44749,2.4345052229195363,2.1869545164600637,1.4597456766825163,3.89855321137604,6.325575318250107
44999,2.406450470375918,2.0560203430329493,2.410869627347918,4.475075134565232,4.8140178620546275
45249,2.1276390935528853,2.8314373514911253,2.5805960636641783,4.674685625432009,5.642028855181806
45499,2.376019841656438,3.240027533301711,2.297442247690311,5.021855487505045,5.555653726486327
45749,1.990045014978262,0.9269200794909915,2.7846694622746933,5.541427372699238,3.084624968827138
45999,1.3272429856942334,7.7510818786653495,3.7899546130875406,3.8647314859475057,9.361808502257201
46249,1.249694059816997,7.192875382514186,2.897638341555847,2.9765639083751894,5.968700627970022
46499,1.0795310430046579,7.988468038248315,1.9650753292807523,2.2628623854624093,4.55577087105095
46749,0.9469112025211687,7.22893792724691,1.700893716674409,3.091641942446594,3.173307534220797
46999,1.1062164072417617,5.797333758761908,1.6390860531090579,3.8019768291515312,2.2995943120482236
47249,0.8606716844703297,4.562362201548108,2.3165526179759284,4.613799943171707,2.082429356497898
47499,1.1815946170846925,4.274059606571616,3.2876494217282213,6.346092651349526,1.89379958845207
47749,1.1484948283667695,3.4255483090198617,4.204867605946265,8.48593585483757,1.987625409683909
47999,1.760770961791626,1.2481871092107275,2.72956839116368,1.8108397207703686,2.235961938037865
48249,2.566804027825845,1.508384001645412,2.6232596715758327,2.174812927349927,2.5570201508259696
48499,3.3922076444274833,1.7981899730057729,2.6693010037536498,2.1418961353494197,2.8345558515165594
48749,3.316594505976077,2.1229712819165862,2.9692795640817433,2.1507241014667344,3.451153890168647
48999,3.4866476893929286,1.980516868483782,2.9608559708920525,2.100275750944099,3.180709531268415
49249,3.12511312872323,2.1648682754201682,3.5553952102832698,2.1276722598859172,4.796903093966601
49499,2.7750864056551388,2.314158726661575,3.2989265339180043,1.9425265781738652,4.812128412204452
49749,2.4462983352347303,2.2603366608483744,2.890300146771575,1.6032192342752225,8.413013052009063
49999,2.2159552841291137,1.8320313918693627,2.87177773813668,1.6157363532651234,7.291720284404324
50249,2.1516603362739253,1.7897833123858857,3.029300959779333,1.315956828346719,6.437128621692469
50499,2.2769620697145485,1.8181974679817556,2.717903213022588,1.3391063122693543,5.608167921104932
50749,2.5528307198242053,1.8297256285135104,2.4955390063373963,1.2822780277259993,5.170359072794217
50999,3.135919257882966,1.7532272918727745,2.446135934670375,1.2914169491018554,3.313311577060554
51249,3.147176726552868,2.113469257670092,2.4930682350590323,1.429619101470787,2.846879008663078
51499,84.03495472719766,17.58732349353609,1.7692833799608172,1.207875708907081,0.8962572943499096
51749,82.97910985572132,16.981380203518395,1.7165096863824498,2.5346812287845406,0.9758306338797434
51999,78.19229852404104,17.992937175528024,1.8462436584240551,2.366896528918574,0.9597848487423725
52249,71.49059022686438,17.707192926844993,15.13808793664525,3.8381186904871374,2.175745332012861
52499,67.82169119119716,20.27207143851099,10.626110341321219,2.9342486452547796,3.014254173214417
52749,60.53731298283008,21.57103806065419,8.510202061928744,2.7171408063873006,2.9710666854324486
52999,49.02284072603951,16.222048280564636,8.68902796195922,3.0698010964744245,1.9999482906091843
53249,47.39867639210768,21.600769446859783,6.422229039909221,2.199413944686319,2.5431292663937226
53499,1.958584916061914,2.844342706678507,6.254737001465981,1.813329979441412,3.8301464240071246
53749,1.3909536613885436,2.053183242833847,6.894824920535068,1.6884344279640304,3.6585453375948096
53999,1.3683383178655415,1.5777720972324096,6.883830232084312,1.7011004242439227,4.615318647469891
54249,1.9062383855606246,1.6591847927931198,3.354712595042074,1.6011342545845948,2.8361341790195866
54499,3.2019068307556053,1.0551763598667963,3.1815847066925484,1.8621672994704748,2.980449013230336
54749,3.405824881524048,0.9551909064822502,3.236575884714968,1.8589648323035324,2.7257029094372163
54999,3.5840590416469955,1.1169970885074578,3.5973434864498977,2.081072486197354,3.1577580074162603
55249,3.935139981152617,4.021205253262543,4.54146699311862,1.6226937335029457,3.167529117926721
55499,60.98407958376919,108.32681939264845,2.2541040615566166,1.4440590694152142,11.594002867128998
55749,43.557864227427146,56.96870516670669,1.7560330476491042,1.2655657991456482,8.539610463997025
55999,33.81239100615931,37.940490849823526,2.065546763056555,1.5200459359897533,7.257340073044018
56249,33.85927088280482,29.568255630342918,2.6776209071816117,2.002524302071361,6.639150884442774
56499,34.44213081022843,29.995841897700007,2.7515508183279396,1.8304864982243387,6.5656141155062295
56749,37.39677984709966,43.47842669715547,2.5692074547693773,1.61387526323108,7.346739656921225
56999,34.72088966853078,17.0211392876283,2.306218201268764,2.2116193274500398,6.524206433886697
57249,37.276048158677234,15.251680026208268,2.2498422409774013,2.352477038751322,7.084094330001089
57499,1.7682161772977087,1.2561410384114218,3.036609407033151,3.851901871536966,1.4475031962337173
57749,2.4290875717127007,3.3990442188541152,2.9787684661088223,3.883844341236586,2.210133248514332
57999,3.1151558202901795,2.598730123861814,2.5853708845846537,3.2861367777073958,2.3186129764593
58249,3.3549960713507256,1.9948489435213934,2.593839120822776,3.041191190159324,2.7971573315596623
58499,2.458795871075124,1.18565147966238,2.121738003237891,2.49467446440153,2.584299274441046
58749,1.9858016731774397,0.9794246925741197,2.260472517650897,2.594176548587104,3.4036302791953297
58999,2.0635899783700227,0.9094818230480325,2.307284719907374,2.655778701409064,3.3010587793719908
59249,2.3046838657184376,0.9501178666448139,2.2800397554175684,2.8256124291607465,2.4568183082897717
59499,2.4281264350042453,0.7538139776682442,2.3107609637296966,1.1116175733889322,2.524611127437693
59749,1.86233719326555,0.9434425662573903,2.3663065492166235,1.3615231941748536,2.6368277846376147
59999,1.637427905250106,1.2985455144551667,2.375331306706543,1.292296511472251,2.0680543650187273
60249,1.578017514013784,1.8702103863163797,1.7843442476270286,1.41426473334312,3.784568821565686
60499,1.5709546342500322,10.925703650161383,5.7643444283621905,4.06748306482365,15.190565318202173
60749,1.0965041313345898,10.890221970325095,6.872918759021412,3.9748757074948777,12.812257291595957
60999,1.0984597408596468,10.011741535436393,7.266355698421795,3.69757950141451,10.61461517146365
